Geo_NAME,Geo_QName,Geo_FIPS,Geo_SUMLEV,Geo_GEOCOMP,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUNTYSC,Geo_COUSUB,Geo_TRACT,SE_T001_001
"Census Tract 395","Census Tract 395, Kings County, New York","36047039500","140","00","21","36","047","21",,"039500",3636
"Census Tract 396","Census Tract 396, Kings County, New York","36047039600","140","00","21","36","047","21",,"039600",2030
"Census Tract 397","Census Tract 397, Kings County, New York","36047039700","140","00","21","36","047","21",,"039700",3237
"Census Tract 398","Census Tract 398, Kings County, New York","36047039800","140","00","21","36","047","21",,"039800",2391
"Census Tract 399","Census Tract 399, Kings County, New York","36047039900","140","00","21","36","047","21",,"039900",3777
"Census Tract 400","Census Tract 400, Kings County, New York","36047040000","140","00","21","36","047","21",,"040000",2948
"Census Tract 401","Census Tract 401, Kings County, New York","36047040100","140","00","21","36","047","21",,"040100",3157
"Census Tract 402","Census Tract 402, Kings County, New York","36047040200","140","00","21","36","047","21",,"040200",2564
"Census Tract 403","Census Tract 403, Kings County, New York","36047040300","140","00","21","36","047","21",,"040300",2981
"Census Tract 404","Census Tract 404, Kings County, New York","36047040400","140","00","21","36","047","21",,"040400",2109
"Census Tract 405","Census Tract 405, Kings County, New York","36047040500","140","00","21","36","047","21",,"040500",1335
"Census Tract 406","Census Tract 406, Kings County, New York","36047040600","140","00","21","36","047","21",,"040600",3089
"Census Tract 407","Census Tract 407, Kings County, New York","36047040700","140","00","21","36","047","21",,"040700",0
"Census Tract 408","Census Tract 408, Kings County, New York","36047040800","140","00","21","36","047","21",,"040800",2921
"Census Tract 409","Census Tract 409, Kings County, New York","36047040900","140","00","21","36","047","21",,"040900",3507
"Census Tract 410","Census Tract 410, Kings County, New York","36047041000","140","00","21","36","047","21",,"041000",1749
"Census Tract 411","Census Tract 411, Kings County, New York","36047041100","140","00","21","36","047","21",,"041100",2837
"Census Tract 412","Census Tract 412, Kings County, New York","36047041200","140","00","21","36","047","21",,"041200",2708
"Census Tract 413","Census Tract 413, Kings County, New York","36047041300","140","00","21","36","047","21",,"041300",3249
"Census Tract 414.01","Census Tract 414.01, Kings County, New York","36047041401","140","00","21","36","047","21",,"041401",1390
"Census Tract 414.02","Census Tract 414.02, Kings County, New York","36047041402","140","00","21","36","047","21",,"041402",1918
"Census Tract 415","Census Tract 415, Kings County, New York","36047041500","140","00","21","36","047","21",,"041500",3638
"Census Tract 416","Census Tract 416, Kings County, New York","36047041600","140","00","21","36","047","21",,"041600",2483
"Census Tract 417","Census Tract 417, Kings County, New York","36047041700","140","00","21","36","047","21",,"041700",3197
"Census Tract 418","Census Tract 418, Kings County, New York","36047041800","140","00","21","36","047","21",,"041800",2527
"Census Tract 419","Census Tract 419, Kings County, New York","36047041900","140","00","21","36","047","21",,"041900",3908
"Census Tract 420","Census Tract 420, Kings County, New York","36047042000","140","00","21","36","047","21",,"042000",2256
"Census Tract 421","Census Tract 421, Kings County, New York","36047042100","140","00","21","36","047","21",,"042100",3481
"Census Tract 422","Census Tract 422, Kings County, New York","36047042200","140","00","21","36","047","21",,"042200",3674
"Census Tract 423","Census Tract 423, Kings County, New York","36047042300","140","00","21","36","047","21",,"042300",2634
"Census Tract 424","Census Tract 424, Kings County, New York","36047042400","140","00","21","36","047","21",,"042400",3692
"Census Tract 425","Census Tract 425, Kings County, New York","36047042500","140","00","21","36","047","21",,"042500",2260
"Census Tract 426","Census Tract 426, Kings County, New York","36047042600","140","00","21","36","047","21",,"042600",3823
"Census Tract 427","Census Tract 427, Kings County, New York","36047042700","140","00","21","36","047","21",,"042700",5599
"Census Tract 428","Census Tract 428, Kings County, New York","36047042800","140","00","21","36","047","21",,"042800",3655
"Census Tract 429","Census Tract 429, Kings County, New York","36047042900","140","00","21","36","047","21",,"042900",5829
"Census Tract 430","Census Tract 430, Kings County, New York","36047043000","140","00","21","36","047","21",,"043000",3291
"Census Tract 431","Census Tract 431, Kings County, New York","36047043100","140","00","21","36","047","21",,"043100",5276
"Census Tract 432","Census Tract 432, Kings County, New York","36047043200","140","00","21","36","047","21",,"043200",3860
"Census Tract 433","Census Tract 433, Kings County, New York","36047043300","140","00","21","36","047","21",,"043300",3668
"Census Tract 434","Census Tract 434, Kings County, New York","36047043400","140","00","21","36","047","21",,"043400",3529
"Census Tract 435","Census Tract 435, Kings County, New York","36047043500","140","00","21","36","047","21",,"043500",4494
"Census Tract 436","Census Tract 436, Kings County, New York","36047043600","140","00","21","36","047","21",,"043600",4020
"Census Tract 437","Census Tract 437, Kings County, New York","36047043700","140","00","21","36","047","21",,"043700",5027
"Census Tract 438","Census Tract 438, Kings County, New York","36047043800","140","00","21","36","047","21",,"043800",2674
"Census Tract 439","Census Tract 439, Kings County, New York","36047043900","140","00","21","36","047","21",,"043900",3778
"Census Tract 440","Census Tract 440, Kings County, New York","36047044000","140","00","21","36","047","21",,"044000",2726
"Census Tract 441","Census Tract 441, Kings County, New York","36047044100","140","00","21","36","047","21",,"044100",5630
"Census Tract 442","Census Tract 442, Kings County, New York","36047044200","140","00","21","36","047","21",,"044200",2739
"Census Tract 443","Census Tract 443, Kings County, New York","36047044300","140","00","21","36","047","21",,"044300",5210
"Census Tract 444","Census Tract 444, Kings County, New York","36047044400","140","00","21","36","047","21",,"044400",3201
"Census Tract 445","Census Tract 445, Kings County, New York","36047044500","140","00","21","36","047","21",,"044500",4576
"Census Tract 446","Census Tract 446, Kings County, New York","36047044600","140","00","21","36","047","21",,"044600",1819
"Census Tract 447","Census Tract 447, Kings County, New York","36047044700","140","00","21","36","047","21",,"044700",1883
"Census Tract 448","Census Tract 448, Kings County, New York","36047044800","140","00","21","36","047","21",,"044800",1452
"Census Tract 450","Census Tract 450, Kings County, New York","36047045000","140","00","21","36","047","21",,"045000",1347
"Census Tract 452","Census Tract 452, Kings County, New York","36047045200","140","00","21","36","047","21",,"045200",2817
"Census Tract 453","Census Tract 453, Kings County, New York","36047045300","140","00","21","36","047","21",,"045300",1616
"Census Tract 454","Census Tract 454, Kings County, New York","36047045400","140","00","21","36","047","21",,"045400",2110
"Census Tract 455","Census Tract 455, Kings County, New York","36047045500","140","00","21","36","047","21",,"045500",55
"Census Tract 456","Census Tract 456, Kings County, New York","36047045600","140","00","21","36","047","21",,"045600",2330
"Census Tract 458","Census Tract 458, Kings County, New York","36047045800","140","00","21","36","047","21",,"045800",1513
"Census Tract 460.01","Census Tract 460.01, Kings County, New York","36047046001","140","00","21","36","047","21",,"046001",3058
"Census Tract 460.02","Census Tract 460.02, Kings County, New York","36047046002","140","00","21","36","047","21",,"046002",610
"Census Tract 462.01","Census Tract 462.01, Kings County, New York","36047046201","140","00","21","36","047","21",,"046201",2447
"Census Tract 462.02","Census Tract 462.02, Kings County, New York","36047046202","140","00","21","36","047","21",,"046202",1490
"Census Tract 464","Census Tract 464, Kings County, New York","36047046400","140","00","21","36","047","21",,"046400",2537
"Census Tract 465","Census Tract 465, Kings County, New York","36047046500","140","00","21","36","047","21",,"046500",2341
"Census Tract 468","Census Tract 468, Kings County, New York","36047046800","140","00","21","36","047","21",,"046800",982
"Census Tract 470","Census Tract 470, Kings County, New York","36047047000","140","00","21","36","047","21",,"047000",3020
"Census Tract 472","Census Tract 472, Kings County, New York","36047047200","140","00","21","36","047","21",,"047200",2969
"Census Tract 473","Census Tract 473, Kings County, New York","36047047300","140","00","21","36","047","21",,"047300",704
"Census Tract 474","Census Tract 474, Kings County, New York","36047047400","140","00","21","36","047","21",,"047400",2983
"Census Tract 476","Census Tract 476, Kings County, New York","36047047600","140","00","21","36","047","21",,"047600",3794
"Census Tract 477","Census Tract 477, Kings County, New York","36047047700","140","00","21","36","047","21",,"047700",2276
"Census Tract 478","Census Tract 478, Kings County, New York","36047047800","140","00","21","36","047","21",,"047800",4916
"Census Tract 480","Census Tract 480, Kings County, New York","36047048000","140","00","21","36","047","21",,"048000",3442
"Census Tract 481","Census Tract 481, Kings County, New York","36047048100","140","00","21","36","047","21",,"048100",2772
"Census Tract 482","Census Tract 482, Kings County, New York","36047048200","140","00","21","36","047","21",,"048200",5310
"Census Tract 483","Census Tract 483, Kings County, New York","36047048300","140","00","21","36","047","21",,"048300",952
"Census Tract 484","Census Tract 484, Kings County, New York","36047048400","140","00","21","36","047","21",,"048400",5244
"Census Tract 486","Census Tract 486, Kings County, New York","36047048600","140","00","21","36","047","21",,"048600",3576
"Census Tract 487","Census Tract 487, Kings County, New York","36047048700","140","00","21","36","047","21",,"048700",661
"Census Tract 488","Census Tract 488, Kings County, New York","36047048800","140","00","21","36","047","21",,"048800",4393
"Census Tract 489","Census Tract 489, Kings County, New York","36047048900","140","00","21","36","047","21",,"048900",4020
"Census Tract 490","Census Tract 490, Kings County, New York","36047049000","140","00","21","36","047","21",,"049000",6153
"Census Tract 491","Census Tract 491, Kings County, New York","36047049100","140","00","21","36","047","21",,"049100",5453
"Census Tract 492","Census Tract 492, Kings County, New York","36047049200","140","00","21","36","047","21",,"049200",3346
"Census Tract 493","Census Tract 493, Kings County, New York","36047049300","140","00","21","36","047","21",,"049300",7681
